"Plot Title: EASY04911_12_CO_Flow_Temp_Hobo"
"#","Date Time, GMT-05:00","Volt, V (LGR S/N: 10940301, SEN S/N: 10940301, LBL: EZB CO wkg)","Volt, V (LGR S/N: 10940301, SEN S/N: 10940301, LBL: EZB CO aux)","Volt, V (LGR S/N: 10940301, SEN S/N: 10940301, LBL: Flow)","Volt, V (LGR S/N: 10940301, SEN S/N: 10940301, LBL: CO High)","Host Connected (LGR S/N: 10940301)","End Of File (LGR S/N: 10940301)"
1356,11/14/24 02:05:54 PM,0.00004,0.00004,0.00004,0.00037,,
1357,11/14/24 02:05:55 PM,0.00004,0.00004,0.00004,0.00037,,
1358,11/14/24 02:05:56 PM,0.00004,0.00004,0.00004,0.00037,,
1359,11/14/24 02:05:57 PM,0.00004,0.00004,0.00004,0.00037,,
1360,11/14/24 02:05:58 PM,0.00004,0.00004,0.00004,0.00037,,
1361,11/14/24 02:05:59 PM,0.00004,0.00004,0.00004,0.00037,,
1362,11/14/24 02:06:00 PM,0.00004,0.00004,0.00004,0.00037,,
1363,11/14/24 02:06:01 PM,0.00004,0.00004,0.00004,0.00037,,
1364,11/14/24 02:06:02 PM,0.00004,0.00004,0.00004,0.00037,,
1365,11/14/24 02:06:03 PM,0.00004,0.00004,0.00004,0.00037,,
1366,11/14/24 02:06:04 PM,0.00004,0.00004,0.00004,0.00037,,
1367,11/14/24 02:06:05 PM,0.00004,0.00004,0.00004,0.00037,,
1368,11/14/24 02:06:06 PM,0.00004,0.00004,0.00004,0.00037,,
1369,11/14/24 02:06:07 PM,0.00004,0.00004,0.00004,0.00037,,
1370,11/14/24 02:06:08 PM,0.00004,0.00004,0.00004,0.00037,,
1371,11/14/24 02:06:09 PM,0.00004,0.00004,0.00004,0.00037,,
1372,11/14/24 02:06:10 PM,0.00004,0.00004,0.00004,0.00037,,
1373,11/14/24 02:06:11 PM,0.00004,0.00004,0.00004,0.00037,,
1374,11/14/24 02:06:12 PM,0.00004,0.00004,0.00004,0.00037,,
1375,11/14/24 02:06:13 PM,0.00004,0.00004,0.00004,0.00037,,
1376,11/14/24 02:06:14 PM,0.00004,0.00004,0.00004,0.00037,,
1377,11/14/24 02:06:15 PM,0.00004,0.00004,0.00004,0.00037,,
1378,11/14/24 02:06:16 PM,0.00004,0.00004,0.00004,0.00037,,
1379,11/14/24 02:06:17 PM,0.00004,0.00004,0.00004,0.00037,,
1380,11/14/24 02:06:18 PM,0.00004,0.00004,0.00004,0.00037,,
1381,11/14/24 02:06:19 PM,0.00004,0.00004,0.00004,0.00037,,
1382,11/14/24 02:06:20 PM,0.00004,0.00004,0.00004,0.00037,,
1383,11/14/24 02:06:21 PM,0.00004,0.00004,0.00004,0.00037,,
1384,11/14/24 02:06:22 PM,0.00004,0.00004,0.00004,0.00037,,
1385,11/14/24 02:06:23 PM,0.00004,0.00004,0.00004,0.00037,,
1386,11/14/24 02:06:24 PM,0.00004,0.00004,0.00004,0.00037,,
1387,11/14/24 02:06:25 PM,0.00004,0.00004,0.00004,0.00037,,
1388,11/14/24 02:06:26 PM,0.00004,0.00004,0.00004,0.00037,,
1389,11/14/24 02:06:27 PM,0.00004,0.00004,0.00004,0.00037,,
1390,11/14/24 02:06:28 PM,0.00004,0.00004,0.00004,0.00037,,
1391,11/14/24 02:06:29 PM,0.00004,0.00004,0.00004,0.00037,,
1392,11/14/24 02:06:30 PM,0.00004,0.00004,0.00004,0.00037,,
1393,11/14/24 02:06:31 PM,0.00004,0.00004,0.00004,0.00037,,
1394,11/14/24 02:06:32 PM,0.00004,0.00004,0.00004,0.00037,,
1395,11/14/24 02:06:33 PM,0.00004,0.00004,0.00004,0.00037,,
1396,11/14/24 02:06:34 PM,0.00004,0.00004,0.00004,0.00037,,
1397,11/14/24 02:06:35 PM,0.00004,0.00004,0.00004,0.00037,,
1398,11/14/24 02:06:36 PM,0.00004,0.00004,0.00004,0.00037,,
1399,11/14/24 02:06:37 PM,0.00004,0.00004,0.00004,0.00037,,
1400,11/14/24 02:06:38 PM,0.00004,0.00004,0.00004,0.00037,,
1401,11/14/24 02:06:39 PM,0.00004,0.00004,0.00004,0.00037,,
1402,11/14/24 02:06:40 PM,0.00004,0.00004,0.00004,0.00037,,
1403,11/14/24 02:06:41 PM,0.00004,0.00004,0.00004,0.00037,,
1404,11/14/24 02:06:42 PM,0.00004,0.00004,0.00004,0.00037,,
1405,11/14/24 02:06:43 PM,0.00004,0.00004,0.00004,0.00037,,
1406,11/14/24 02:06:44 PM,0.00004,0.00004,0.00004,0.00037,,
1407,11/14/24 02:06:45 PM,0.00004,0.00004,0.00004,0.00037,,
1408,11/14/24 02:06:46 PM,0.00004,0.00004,0.00004,0.00037,,
1409,11/14/24 02:06:47 PM,0.00004,0.00004,0.00004,0.00037,,
1410,11/14/24 02:06:48 PM,0.00004,0.00004,0.00004,0.00037,,
1411,11/14/24 02:06:49 PM,0.00004,0.00004,0.00004,0.00037,,
1412,11/14/24 02:06:50 PM,0.00004,0.00004,0.00004,0.00037,,
1413,11/14/24 02:06:51 PM,0.00004,0.00004,0.00004,0.00037,,
1414,11/14/24 02:06:52 PM,0.00004,0.00004,0.00004,0.00037,,
1415,11/14/24 02:06:53 PM,0.00004,0.00004,0.00004,0.00037,,
1416,11/14/24 02:06:54 PM,0.00004,0.00004,0.00004,0.00037,,
1417,11/14/24 02:06:55 PM,0.00004,0.00004,0.00004,0.00037,,
1418,11/14/24 02:06:56 PM,0.00004,0.00004,0.00004,0.00037,,
1419,11/14/24 02:06:57 PM,0.00004,0.00004,0.00004,0.00037,,
1420,11/14/24 02:06:58 PM,0.00004,0.00004,0.00004,0.00037,,
1421,11/14/24 02:06:59 PM,0.00004,0.00004,0.00004,0.00037,,
1422,11/14/24 02:07:00 PM,0.00004,0.00004,0.00004,0.00037,,
1423,11/14/24 02:07:01 PM,0.00004,0.00004,0.00004,0.00037,,
1424,11/14/24 02:07:02 PM,0.00004,0.00004,0.00004,0.00037,,
1425,11/14/24 02:07:03 PM,0.00004,0.00004,0.00004,0.00037,,
1426,11/14/24 02:07:04 PM,0.00004,0.00004,0.00004,0.00037,,
1427,11/14/24 02:07:05 PM,0.00004,0.00004,0.00004,0.00037,,
1428,11/14/24 02:07:06 PM,0.00004,0.00004,0.00004,0.00037,,
1429,11/14/24 02:07:07 PM,0.00004,0.00004,0.00004,0.00037,,
1430,11/14/24 02:07:08 PM,0.00004,0.00004,0.00004,0.00037,,
1431,11/14/24 02:07:09 PM,0.00004,0.00004,0.00004,0.00037,,
1432,11/14/24 02:07:10 PM,0.00004,0.00004,0.00004,0.00037,,
1433,11/14/24 02:07:11 PM,0.00004,0.00004,0.00004,0.00037,,
1434,11/14/24 02:07:12 PM,0.00004,0.00004,0.00004,0.00037,,
1435,11/14/24 02:07:13 PM,0.00004,0.00004,0.00004,0.00037,,
1436,11/14/24 02:07:14 PM,0.00004,0.00004,0.00004,0.00037,,
1437,11/14/24 02:07:15 PM,0.00004,0.00004,0.00004,0.00037,,
1438,11/14/24 02:07:16 PM,0.00004,0.00004,0.00004,0.00037,,
1439,11/14/24 02:07:17 PM,0.00004,0.00004,0.00004,0.00037,,
1440,11/14/24 02:07:18 PM,0.00004,0.00004,0.00004,0.00037,,
1441,11/14/24 02:07:19 PM,0.00004,0.00004,0.00004,0.00037,,
1442,11/14/24 02:07:20 PM,0.00004,0.00004,0.00004,0.00037,,
1443,11/14/24 02:07:21 PM,0.00004,0.00004,0.00004,0.00037,,
1444,11/14/24 02:07:22 PM,0.00004,0.00004,0.00004,0.00037,,
1445,11/14/24 02:07:23 PM,0.00004,0.00004,0.00004,0.00037,,
1446,11/14/24 02:07:24 PM,0.00004,0.00004,0.00004,0.00037,,
1447,11/14/24 02:07:25 PM,0.00004,0.00004,0.00004,0.00037,,
1448,11/14/24 02:07:26 PM,0.00004,0.00004,0.00004,0.00037,,
1449,11/14/24 02:07:27 PM,0.00004,0.00004,0.00004,0.00037,,
1450,11/14/24 02:07:28 PM,0.00004,0.00004,0.00004,0.00037,,
1451,11/14/24 02:07:29 PM,0.00004,0.00004,0.00004,0.00037,,
1452,11/14/24 02:07:30 PM,0.00004,0.00004,0.00004,0.00037,,
1453,11/14/24 02:07:31 PM,0.00004,0.00004,0.00004,0.00037,,
1454,11/14/24 02:07:32 PM,0.00004,0.00004,0.00004,0.00037,,
1455,11/14/24 02:07:33 PM,0.00004,0.00004,0.00004,0.00037,,
1456,11/14/24 02:07:34 PM,0.00004,0.00004,0.00004,0.00037,,
1457,11/14/24 02:07:35 PM,0.00004,0.00004,0.00004,0.00037,,
1458,11/14/24 02:07:36 PM,0.00004,0.00004,0.00004,0.00037,,
1459,11/14/24 02:07:37 PM,0.00004,0.00004,0.00004,0.00037,,
1460,11/14/24 02:07:38 PM,0.00004,0.00004,0.00004,0.00037,,
1461,11/14/24 02:07:39 PM,0.00004,0.00004,0.00004,0.00037,,
1462,11/14/24 02:07:40 PM,0.00004,0.00004,0.00004,0.00037,,
1463,11/14/24 02:07:41 PM,0.00004,0.00004,0.00004,0.00037,,
1464,11/14/24 02:07:42 PM,0.00004,0.00004,0.00004,0.00037,,
1465,11/14/24 02:07:43 PM,0.00004,0.00004,0.00004,0.00037,,
1466,11/14/24 02:07:44 PM,0.00004,0.00004,0.00004,0.00037,,
1467,11/14/24 02:07:45 PM,0.00004,0.00004,0.00004,0.00037,,
1468,11/14/24 02:07:46 PM,0.00004,0.00004,0.00004,0.00037,,
1469,11/14/24 02:07:47 PM,0.00004,0.00004,0.00004,0.00037,,
1470,11/14/24 02:07:48 PM,0.00004,0.00004,0.00004,0.00037,,
1471,11/14/24 02:07:49 PM,0.00004,0.00004,0.00004,0.00037,,
1472,11/14/24 02:07:50 PM,0.00004,0.00004,0.00004,0.00037,,
1473,11/14/24 02:07:51 PM,0.00004,0.00004,0.00004,0.00037,,
1474,11/14/24 02:07:52 PM,0.00004,0.00004,0.00004,0.00037,,
1475,11/14/24 02:07:53 PM,0.00004,0.00004,0.00004,0.00037,,
1476,11/14/24 02:07:54 PM,0.00004,0.00004,0.00004,0.00037,,
1477,11/14/24 02:07:55 PM,0.00004,0.00004,0.00004,0.00037,,
1478,11/14/24 02:07:56 PM,0.00004,0.00004,0.00004,0.00037,,
1479,11/14/24 02:07:57 PM,0.00004,0.00004,0.00004,0.00037,,
1480,11/14/24 02:07:58 PM,0.00004,0.00004,0.00004,0.00037,,
1481,11/14/24 02:07:59 PM,0.00004,0.00004,0.00004,0.00037,,
1482,11/14/24 02:08:00 PM,0.00004,0.00004,0.00004,0.00037,,
1483,11/14/24 02:08:01 PM,0.00004,0.00004,0.00004,0.00037,,
1484,11/14/24 02:08:02 PM,0.00004,0.00004,0.00004,0.00037,,
1485,11/14/24 02:08:03 PM,0.00004,0.00004,0.00004,0.00037,,
1486,11/14/24 02:08:04 PM,0.00004,0.00004,0.00004,0.00037,,
1487,11/14/24 02:08:05 PM,0.00004,0.00004,0.00004,0.00037,,
1488,11/14/24 02:08:06 PM,0.00004,0.00004,0.00004,0.00037,,
1489,11/14/24 02:08:07 PM,0.00004,0.00004,0.00004,0.00037,,
1490,11/14/24 02:08:08 PM,0.00004,0.00004,0.00004,0.00037,,
1491,11/14/24 02:08:09 PM,0.00004,0.00004,0.00004,0.00037,,
1492,11/14/24 02:08:10 PM,0.00004,0.00004,0.00004,0.00037,,
1493,11/14/24 02:08:11 PM,0.00004,0.00004,0.00004,0.00037,,
1494,11/14/24 02:08:12 PM,0.00004,0.00004,0.00004,0.00037,,
1495,11/14/24 02:08:13 PM,0.00004,0.00004,0.00004,0.00037,,
1496,11/14/24 02:08:14 PM,0.00004,0.00004,0.00004,0.00037,,
1497,11/14/24 02:08:15 PM,0.00004,0.00004,0.00004,0.00037,,
1498,11/14/24 02:08:16 PM,0.00004,0.00004,0.00004,0.00037,,
1499,11/14/24 02:08:17 PM,0.00004,0.00004,0.00004,0.00037,,
1500,11/14/24 02:08:18 PM,0.00004,0.00004,0.00004,0.00037,,
1501,11/14/24 02:08:19 PM,0.00004,0.00004,0.00004,0.00037,,
1502,11/14/24 02:08:20 PM,0.00004,0.00004,0.00004,0.00037,,
1503,11/14/24 02:08:21 PM,0.00004,0.00004,0.00004,0.00037,,
1504,11/14/24 02:08:22 PM,0.00004,0.00004,0.00004,0.00037,,
1505,11/14/24 02:08:23 PM,0.00004,0.00004,0.00004,0.00037,,
1506,11/14/24 02:08:24 PM,0.00004,0.00004,0.00004,0.00037,,
1507,11/14/24 02:08:25 PM,0.00004,0.00004,0.00004,0.00037,,
1508,11/14/24 02:08:26 PM,0.00004,0.00004,0.00004,0.00037,,
1509,11/14/24 02:08:27 PM,0.00004,0.00004,0.00004,0.00037,,
1510,11/14/24 02:08:28 PM,0.00004,0.00004,0.00004,0.00037,,
1511,11/14/24 02:08:29 PM,0.00004,0.00004,0.00004,0.00037,,
1512,11/14/24 02:08:30 PM,0.00004,0.00004,0.00004,0.00037,,
1513,11/14/24 02:08:31 PM,0.00004,0.00004,0.00004,0.00037,,
1514,11/14/24 02:08:32 PM,0.00004,0.00004,0.00004,0.00037,,
1515,11/14/24 02:08:33 PM,0.00004,0.00004,0.00004,0.00037,,
1516,11/14/24 02:08:34 PM,0.00004,0.00004,0.00004,0.00037,,
1517,11/14/24 02:08:35 PM,0.00004,0.00004,0.00004,0.00037,,
1518,11/14/24 02:08:36 PM,0.00004,0.00004,0.00004,0.00037,,
1519,11/14/24 02:08:37 PM,0.00004,0.00004,0.00004,0.00037,,
1520,11/14/24 02:08:38 PM,0.00004,0.00004,0.00004,0.00037,,
1521,11/14/24 02:08:39 PM,0.00004,0.00004,0.00004,0.00037,,
1522,11/14/24 02:08:40 PM,0.00004,0.00004,0.00004,0.00037,,
1523,11/14/24 02:08:41 PM,0.00004,0.00004,0.00004,0.00037,,
1524,11/14/24 02:08:42 PM,0.00004,0.00004,0.00004,0.00037,,
1525,11/14/24 02:08:43 PM,0.00004,0.00004,0.00004,0.00037,,
1526,11/14/24 02:08:44 PM,0.00004,0.00004,0.00004,0.00037,,
1527,11/14/24 02:08:45 PM,0.00004,0.00004,0.00004,0.00037,,
1528,11/14/24 02:08:46 PM,0.00004,0.00004,0.00004,0.00037,,
1529,11/14/24 02:08:47 PM,0.00004,0.00004,0.00004,0.00037,,
1530,11/14/24 02:08:48 PM,0.00004,0.00004,0.00004,0.00037,,
1531,11/14/24 02:08:49 PM,0.00004,0.00004,0.00004,0.00037,,
1532,11/14/24 02:08:50 PM,0.00004,0.00004,0.00004,0.00037,,
1533,11/14/24 02:08:51 PM,0.00004,0.00004,0.00004,0.00037,,
1534,11/14/24 02:08:52 PM,0.00004,0.00004,0.00004,0.00037,,
1535,11/14/24 02:08:53 PM,0.00004,0.00004,0.00004,0.00037,,
1536,11/14/24 02:08:54 PM,0.00004,0.00004,0.00004,0.00037,,
1537,11/14/24 02:08:55 PM,0.00004,0.00004,0.00004,0.00037,,
1538,11/14/24 02:08:56 PM,0.00004,0.00004,0.00004,0.00037,,
1539,11/14/24 02:08:57 PM,0.00004,0.00004,0.00004,0.00037,,
1540,11/14/24 02:08:58 PM,0.00004,0.00004,0.00004,0.00037,,
1541,11/14/24 02:08:59 PM,0.00004,0.00004,0.00004,0.00037,,
1542,11/14/24 02:09:00 PM,0.00004,0.00004,0.00004,0.00037,,
1543,11/14/24 02:09:01 PM,0.00004,0.00004,0.00004,0.00037,,
1544,11/14/24 02:09:02 PM,0.00004,0.00004,0.00004,0.00037,,
1545,11/14/24 02:09:03 PM,0.00004,0.00004,0.00004,0.00037,,
1546,11/14/24 02:09:04 PM,0.00004,0.00004,0.00004,0.00037,,
1547,11/14/24 02:09:05 PM,0.00004,0.00004,0.00004,0.00037,,
1548,11/14/24 02:09:06 PM,0.00004,0.00004,0.00004,0.00037,,
1549,11/14/24 02:09:07 PM,0.00004,0.00004,0.00004,0.00037,,
1550,11/14/24 02:09:08 PM,0.00004,0.00004,0.00004,0.00037,,
1551,11/14/24 02:09:09 PM,0.00004,0.00004,0.00004,0.00037,,
1552,11/14/24 02:09:10 PM,0.00004,0.00004,0.00004,0.00037,,
1553,11/14/24 02:09:11 PM,0.00004,0.00004,0.00004,0.00037,,
1554,11/14/24 02:09:12 PM,0.00004,0.00004,0.00004,0.00037,,
1555,11/14/24 02:09:13 PM,0.00004,0.00004,0.00004,0.00037,,
1556,11/14/24 02:09:14 PM,0.00004,0.00004,0.00004,0.00037,,
1557,11/14/24 02:09:15 PM,0.00004,0.00004,0.00004,0.00037,,
1558,11/14/24 02:09:16 PM,0.00004,0.00004,0.00004,0.00037,,
1559,11/14/24 02:09:17 PM,0.00004,0.00004,0.00004,0.00037,,
1560,11/14/24 02:09:18 PM,0.00004,0.00004,0.00004,0.00037,,
1561,11/14/24 02:09:19 PM,0.00004,0.00004,0.00004,0.00037,,
1562,11/14/24 02:09:20 PM,0.00004,0.00004,0.00004,0.00037,,
1563,11/14/24 02:09:21 PM,0.00004,0.00004,0.00004,0.00037,,
1564,11/14/24 02:09:22 PM,0.00004,0.00004,0.00004,0.00037,,
1565,11/14/24 02:09:23 PM,0.00004,0.00004,0.00004,0.00037,,
1566,11/14/24 02:09:24 PM,0.00004,0.00004,0.00004,0.00037,,
1567,11/14/24 02:09:25 PM,0.00004,0.00004,0.00004,0.00037,,
1568,11/14/24 02:09:26 PM,0.00004,0.00004,0.00004,0.00037,,
1569,11/14/24 02:09:27 PM,0.00004,0.00004,0.00004,0.00037,,
1570,11/14/24 02:09:28 PM,0.00004,0.00004,0.00004,0.00037,,
1571,11/14/24 02:09:29 PM,0.00004,0.00004,0.00004,0.00037,,
1572,11/14/24 02:09:30 PM,0.00004,0.00004,0.00004,0.00037,,
1573,11/14/24 02:09:31 PM,0.00004,0.00004,0.00004,0.00037,,
1574,11/14/24 02:09:32 PM,0.00004,0.00004,0.00004,0.00037,,
1575,11/14/24 02:09:33 PM,0.00004,0.00004,0.00004,0.00037,,
1576,11/14/24 02:09:34 PM,0.00004,0.00004,0.00004,0.00037,,
1577,11/14/24 02:09:35 PM,0.00004,0.00004,0.00004,0.00037,,
1578,11/14/24 02:09:36 PM,0.00004,0.00004,0.00004,0.00037,,
1579,11/14/24 02:09:37 PM,0.00004,0.00004,0.00004,0.00037,,
1580,11/14/24 02:09:38 PM,0.00004,0.00004,0.00004,0.00037,,
1581,11/14/24 02:09:39 PM,0.00004,0.00004,0.00004,0.00037,,
1582,11/14/24 02:09:40 PM,0.00004,0.00004,0.00004,0.00037,,
1583,11/14/24 02:09:41 PM,0.00004,0.00004,0.00004,0.00037,,
1584,11/14/24 02:09:42 PM,0.00004,0.00004,0.00004,0.00037,,
1585,11/14/24 02:09:43 PM,0.00004,0.00004,0.00004,0.00037,,
1586,11/14/24 02:09:44 PM,0.00004,0.00004,0.00004,0.00037,,
1587,11/14/24 02:09:45 PM,0.00004,0.00004,0.00004,0.00037,,
1588,11/14/24 02:09:46 PM,0.00004,0.00004,0.00004,0.00037,,
1589,11/14/24 02:09:47 PM,0.00004,0.00004,0.00004,0.00037,,
1590,11/14/24 02:09:48 PM,0.00004,0.00004,0.00004,0.00037,,
1591,11/14/24 02:09:49 PM,0.00004,0.00004,0.00004,0.00037,,
1592,11/14/24 02:09:50 PM,0.00004,0.00004,0.00004,0.00037,,
1593,11/14/24 02:09:51 PM,0.00004,0.00004,0.00004,0.00037,,
1594,11/14/24 02:09:52 PM,0.00004,0.00004,0.00004,0.00037,,
1595,11/14/24 02:09:53 PM,0.00004,0.00004,0.00004,0.00037,,
1596,11/14/24 02:09:54 PM,0.00004,0.00004,0.00004,0.00037,,
1597,11/14/24 02:09:55 PM,0.00004,0.00004,0.00004,0.00037,,
1598,11/14/24 02:09:56 PM,0.00004,0.00004,0.00004,0.00037,,
1599,11/14/24 02:09:57 PM,0.00004,0.00004,0.00004,0.00037,,
1600,11/14/24 02:09:58 PM,0.00004,0.00004,0.00004,0.00037,,
1601,11/14/24 02:09:59 PM,0.00004,0.00004,0.00004,0.00037,,
1602,11/14/24 02:10:00 PM,0.00004,0.00004,0.00004,0.00037,,
1603,11/14/24 02:10:01 PM,0.00004,0.00004,0.00004,0.00037,,
1604,11/14/24 02:10:02 PM,0.00004,0.00004,0.00004,0.00037,,
1605,11/14/24 02:10:03 PM,0.00004,0.00004,0.00004,0.00037,,
1606,11/14/24 02:10:04 PM,0.00004,0.00004,0.00004,0.00037,,
1607,11/14/24 02:10:05 PM,0.00004,0.00004,0.00004,0.00037,,
1608,11/14/24 02:10:06 PM,0.00004,0.00004,0.00004,0.00037,,
1609,11/14/24 02:10:07 PM,0.00004,0.00004,0.00004,0.00037,,
1610,11/14/24 02:10:08 PM,0.00004,0.00004,0.00004,0.00037,,
1611,11/14/24 02:10:09 PM,0.00004,0.00004,0.00004,0.00037,,
1612,11/14/24 02:10:10 PM,0.00004,0.00004,0.00004,0.00037,,
1613,11/14/24 02:10:11 PM,0.00004,0.00004,0.00004,0.00037,,
1614,11/14/24 02:10:12 PM,0.00004,0.00004,0.00004,0.00037,,
1615,11/14/24 02:10:13 PM,0.00004,0.00004,0.00004,0.00037,,
1616,11/14/24 02:10:14 PM,0.00004,0.00004,0.00004,0.00037,,
1617,11/14/24 02:10:15 PM,0.00004,0.00004,0.00004,0.00037,,
1618,11/14/24 02:10:16 PM,0.00004,0.00004,0.00004,0.00037,,
1619,11/14/24 02:10:17 PM,0.00004,0.00004,0.00004,0.00037,,
1620,11/14/24 02:10:18 PM,0.00004,0.00004,0.00004,0.00037,,
1621,11/14/24 02:10:19 PM,0.00004,0.00004,0.00004,0.00037,,
1622,11/14/24 02:10:20 PM,0.00004,0.00004,0.00004,0.00037,,
1623,11/14/24 02:10:21 PM,0.00004,0.00004,0.00004,0.00037,,
1624,11/14/24 02:10:22 PM,0.00004,0.00004,0.00004,0.00037,,
1625,11/14/24 02:10:23 PM,0.00004,0.00004,0.00004,0.00037,,
1626,11/14/24 02:10:24 PM,0.00004,0.00004,0.00004,0.00037,,
1627,11/14/24 02:10:25 PM,0.00004,0.00004,0.00004,0.00037,,
1628,11/14/24 02:10:26 PM,0.00004,0.00004,0.00004,0.00037,,
1629,11/14/24 02:10:27 PM,0.00004,0.00004,0.00004,0.00037,,
1630,11/14/24 02:10:28 PM,0.00004,0.00004,0.00004,0.00037,,
1631,11/14/24 02:10:29 PM,0.00004,0.00004,0.00004,0.00037,,
1632,11/14/24 02:10:30 PM,0.00004,0.00004,0.00004,0.00037,,
1633,11/14/24 02:10:31 PM,0.00004,0.00004,0.00004,0.00037,,
1634,11/14/24 02:10:32 PM,0.00004,0.00004,0.00004,0.00037,,
1635,11/14/24 02:10:33 PM,0.00004,0.00004,0.00004,0.00037,,
1636,11/14/24 02:10:34 PM,0.00004,0.00004,0.00004,0.00037,,
1637,11/14/24 02:10:35 PM,0.00004,0.00004,0.00004,0.00037,,
1638,11/14/24 02:10:36 PM,0.00004,0.00004,0.00004,0.00037,,
1639,11/14/24 02:10:37 PM,0.00004,0.00004,0.00004,0.00037,,
1640,11/14/24 02:10:38 PM,0.00004,0.00004,0.00004,0.00037,,
1641,11/14/24 02:10:39 PM,0.00004,0.00004,0.00004,0.00037,,
1642,11/14/24 02:10:40 PM,0.00004,0.00004,0.00004,0.00037,,
1643,11/14/24 02:10:41 PM,0.00004,0.00004,0.00004,0.00037,,
1644,11/14/24 02:10:42 PM,0.00004,0.00004,0.00004,0.00037,,
1645,11/14/24 02:10:43 PM,0.00004,0.00004,0.00004,0.00037,,
1646,11/14/24 02:10:44 PM,0.00004,0.00004,0.00004,0.00037,,
1647,11/14/24 02:10:45 PM,0.00004,0.00004,0.00004,0.00037,,
1648,11/14/24 02:10:46 PM,0.00004,0.00004,0.00004,0.00037,,
1649,11/14/24 02:10:47 PM,0.00004,0.00004,0.00004,0.00037,,
1650,11/14/24 02:10:48 PM,0.00004,0.00004,0.00004,0.00037,,
1651,11/14/24 02:10:49 PM,0.00004,0.00004,0.00004,0.00037,,
1652,11/14/24 02:10:50 PM,0.00004,0.00004,0.00004,0.00037,,
1653,11/14/24 02:10:51 PM,0.00004,0.00004,0.00004,0.00037,,
1654,11/14/24 02:10:52 PM,0.00004,0.00004,0.00004,0.00037,,
1655,11/14/24 02:10:53 PM,0.00004,0.00004,0.00004,0.00037,,
1656,11/14/24 02:10:54 PM,0.00004,0.00004,0.00004,0.00037,,
1657,11/14/24 02:10:55 PM,0.00004,0.00004,0.00004,0.00037,,
1658,11/14/24 02:10:56 PM,0.00004,0.00004,0.00004,0.00037,,
1659,11/14/24 02:10:57 PM,0.00004,0.00004,0.00004,0.00037,,
1660,11/14/24 02:10:58 PM,0.00004,0.00004,0.00004,0.00037,,
1661,11/14/24 02:10:59 PM,0.00004,0.00004,0.00004,0.00037,,
1662,11/14/24 02:11:00 PM,0.00004,0.00004,0.00004,0.00037,,
1663,11/14/24 02:11:01 PM,0.00004,0.00004,0.00004,0.00037,,
1664,11/14/24 02:11:02 PM,0.00004,0.00004,0.00004,0.00037,,
1665,11/14/24 02:11:03 PM,0.00004,0.00004,0.00004,0.00037,,
1666,11/14/24 02:11:04 PM,0.00004,0.00004,0.00004,0.00037,,
1667,11/14/24 02:11:05 PM,0.00004,0.00004,0.00004,0.00037,,
1668,11/14/24 02:11:06 PM,0.00004,0.00004,0.00004,0.00037,,
1669,11/14/24 02:11:07 PM,0.00004,0.00004,0.00004,0.00037,,
1670,11/14/24 02:11:08 PM,0.00004,0.00004,0.00004,0.00037,,
1671,11/14/24 02:11:09 PM,0.00004,0.00004,0.00004,0.00037,,
1672,11/14/24 02:11:10 PM,0.00004,0.00004,0.00004,0.00037,,
1673,11/14/24 02:11:11 PM,0.00004,0.00004,0.00004,0.00037,,
1674,11/14/24 02:11:12 PM,0.00004,0.00004,0.00004,0.00037,,
1675,11/14/24 02:11:13 PM,0.00004,0.00004,0.00004,0.00037,,
1676,11/14/24 02:11:14 PM,0.00004,0.00004,0.00004,0.00037,,
1677,11/14/24 02:11:15 PM,0.00004,0.00004,0.00004,0.00037,,
1678,11/14/24 02:11:16 PM,0.00004,0.00004,0.00004,0.00037,,
1679,11/14/24 02:11:17 PM,0.00004,0.00004,0.00004,0.00037,,
1680,11/14/24 02:11:18 PM,0.00004,0.00004,0.00004,0.00037,,
1681,11/14/24 02:11:19 PM,0.00004,0.00004,0.00004,0.00037,,
1682,11/14/24 02:11:20 PM,0.00004,0.00004,0.00004,0.00037,,
1683,11/14/24 02:11:21 PM,0.00004,0.00004,0.00004,0.00037,,
1684,11/14/24 02:11:22 PM,0.00004,0.00004,0.00004,0.00037,,
1685,11/14/24 02:11:23 PM,0.00004,0.00004,0.00004,0.00037,,
1686,11/14/24 02:11:24 PM,0.00004,0.00004,0.00004,0.00037,,
1687,11/14/24 02:11:25 PM,0.00004,0.00004,0.00004,0.00037,,
1688,11/14/24 02:11:26 PM,0.00004,0.00004,0.00004,0.00037,,
1689,11/14/24 02:11:27 PM,0.00004,0.00004,0.00004,0.00037,,
1690,11/14/24 02:11:28 PM,0.00004,0.00004,0.00004,0.00037,,
1691,11/14/24 02:11:29 PM,0.00004,0.00004,0.00004,0.00037,,
1692,11/14/24 02:11:30 PM,0.00004,0.00004,0.00004,0.00037,,
1693,11/14/24 02:11:31 PM,0.00004,0.00004,0.00004,0.00037,,
1694,11/14/24 02:11:32 PM,0.00004,0.00004,0.00004,0.00037,,
1695,11/14/24 02:11:33 PM,0.00004,0.00004,0.00004,0.00037,,
1696,11/14/24 02:11:34 PM,0.00004,0.00004,0.00004,0.00037,,
1697,11/14/24 02:11:35 PM,0.00004,0.00004,0.00004,0.00037,,
1698,11/14/24 02:11:36 PM,0.00004,0.00004,0.00004,0.00037,,
